sid,memoryid,rankid,bankid,category,permanency
Server_27925,4,,,multiple_single_bit_failures,transient
Server_27927,23,,,multiple_single_bit_failures,transient
Server_27929,20,,,multiple_single_bit_failures,transient
Server_27935,15,,,multiple_single_bit_failures,transient
Server_27936,2,,,multiple_single_bit_failures,transient
Server_27948,7,,,multiple_single_bit_failures,transient
Server_27950,23,,,multiple_single_bit_failures,transient
Server_27951,13,,,multiple_single_bit_failures,transient
Server_27954,11,,,multiple_single_bit_failures,transient
Server_27956,13,,,multiple_single_bit_failures,transient
Server_27960,20,,,multiple_single_bit_failures,transient
Server_27963,2,,,multiple_single_bit_failures,transient
Server_27965,22,,,multiple_single_bit_failures,transient
Server_27967,11,,,multiple_single_bit_failures,transient
Server_27970,13,,,multiple_single_bit_failures,transient
Server_27971,19,,,multiple_single_bit_failures,transient
Server_27973,2,,,multiple_single_bit_failures,transient
Server_27984,6,,,multiple_single_bit_failures,transient
Server_27986,21,,,multiple_single_bit_failures,transient
Server_2800,8,,,multiple_single_bit_failures,transient
Server_28001,9,,,multiple_single_bit_failures,transient
Server_2801,22,,,multiple_single_bit_failures,transient
Server_28011,8,,,multiple_single_bit_failures,transient
Server_28019,14,,,multiple_single_bit_failures,transient
Server_28027,5,,,multiple_single_bit_failures,transient
Server_28028,19,,,multiple_single_bit_failures,transient
Server_28030,23,,,multiple_single_bit_failures,transient
Server_2804,16,,,multiple_single_bit_failures,transient
Server_28045,23,,,multiple_single_bit_failures,transient
Server_28054,17,,,multiple_single_bit_failures,transient
Server_28057,6,,,multiple_single_bit_failures,transient
Server_28058,8,,,multiple_single_bit_failures,transient
Server_28061,3,,,multiple_single_bit_failures,transient
Server_28062,18,,,multiple_single_bit_failures,transient
Server_28064,12,,,multiple_single_bit_failures,transient
Server_2807,18,,,multiple_single_bit_failures,transient
Server_28077,22,,,multiple_single_bit_failures,transient
Server_28082,15,,,multiple_single_bit_failures,transient
Server_28084,20,,,multiple_single_bit_failures,transient
Server_28089,4,,,multiple_single_bit_failures,transient
Server_28091,2,,,multiple_single_bit_failures,transient
Server_28097,23,,,multiple_single_bit_failures,transient
Server_28101,10,,,multiple_single_bit_failures,transient
Server_28106,17,,,multiple_single_bit_failures,transient
Server_28110,19,,,multiple_single_bit_failures,transient
Server_28112,22,,,multiple_single_bit_failures,transient
Server_2812,18,,,multiple_single_bit_failures,transient
Server_28123,20,,,multiple_single_bit_failures,transient
Server_28124,12,,,multiple_single_bit_failures,transient
Server_28137,0,,,multiple_single_bit_failures,transient
Server_28142,4,,,multiple_single_bit_failures,transient
Server_28147,14,,,multiple_single_bit_failures,transient
Server_2815,8,,,multiple_single_bit_failures,transient
Server_28150,23,,,multiple_single_bit_failures,transient
Server_28154,5,,,multiple_single_bit_failures,transient
Server_28159,8,,,multiple_single_bit_failures,transient
Server_28161,12,,,multiple_single_bit_failures,transient
Server_28164,16,,,multiple_single_bit_failures,transient
Server_28166,22,,,multiple_single_bit_failures,transient
Server_28169,17,,,multiple_single_bit_failures,transient
Server_2817,0,,,multiple_single_bit_failures,transient
Server_28171,6,,,multiple_single_bit_failures,transient
Server_28181,2,,,multiple_single_bit_failures,transient
Server_28183,0,,,multiple_single_bit_failures,transient
Server_28186,12,,,multiple_single_bit_failures,transient
Server_2819,0,,,multiple_single_bit_failures,transient
Server_28190,20,,,multiple_single_bit_failures,transient
Server_28192,20,,,multiple_single_bit_failures,transient
Server_28205,2,,,multiple_single_bit_failures,transient
Server_28208,10,,,multiple_single_bit_failures,transient
Server_28211,4,,,multiple_single_bit_failures,transient
Server_28211,22,,,multiple_single_bit_failures,transient
Server_28212,20,,,multiple_single_bit_failures,transient
Server_28215,4,,,multiple_single_bit_failures,transient
Server_28219,4,,,multiple_single_bit_failures,transient
Server_2822,2,,,multiple_single_bit_failures,transient
Server_28220,0,,,multiple_single_bit_failures,transient
Server_28223,20,,,multiple_single_bit_failures,transient
Server_28227,6,,,multiple_single_bit_failures,transient
Server_28231,8,,,multiple_single_bit_failures,transient
Server_28232,10,,,multiple_single_bit_failures,transient
Server_28238,10,,,multiple_single_bit_failures,transient
Server_28239,4,,,multiple_single_bit_failures,transient
Server_28240,16,,,multiple_single_bit_failures,transient
Server_28242,16,,,multiple_single_bit_failures,transient
Server_28252,18,,,multiple_single_bit_failures,transient
Server_28256,4,,,multiple_single_bit_failures,transient
Server_28259,20,,,multiple_single_bit_failures,transient
Server_2826,2,,,multiple_single_bit_failures,transient
Server_2827,14,,,multiple_single_bit_failures,transient
Server_28272,8,,,multiple_single_bit_failures,transient
Server_28283,16,,,multiple_single_bit_failures,transient
Server_28284,12,,,multiple_single_bit_failures,transient
Server_28286,22,,,multiple_single_bit_failures,transient
Server_28287,18,,,multiple_single_bit_failures,transient
Server_28288,14,,,multiple_single_bit_failures,transient
Server_2829,22,,,multiple_single_bit_failures,transient
Server_28290,4,,,multiple_single_bit_failures,transient
Server_28290,8,,,multiple_single_bit_failures,transient
Server_28294,16,,,multiple_single_bit_failures,transient
Server_28297,10,,,multiple_single_bit_failures,transient
Server_28302,10,,,multiple_single_bit_failures,transient
Server_2831,12,,,multiple_single_bit_failures,transient
Server_28310,0,,,multiple_single_bit_failures,transient
Server_28312,2,,,multiple_single_bit_failures,transient
Server_28316,16,,,multiple_single_bit_failures,transient
Server_28321,18,,,multiple_single_bit_failures,transient
Server_28322,20,,,multiple_single_bit_failures,transient
Server_28324,16,,,multiple_single_bit_failures,transient
Server_28325,6,,,multiple_single_bit_failures,transient
Server_28329,16,,,multiple_single_bit_failures,transient
Server_28331,10,,,multiple_single_bit_failures,transient
Server_28335,8,,,multiple_single_bit_failures,transient
Server_28336,2,,,multiple_single_bit_failures,transient
Server_28338,6,,,multiple_single_bit_failures,transient
Server_28339,4,,,multiple_single_bit_failures,transient
Server_28340,12,,,multiple_single_bit_failures,transient
Server_28343,20,,,multiple_single_bit_failures,transient
Server_28344,16,,,multiple_single_bit_failures,transient
Server_28348,14,,,multiple_single_bit_failures,transient
Server_28350,0,,,multiple_single_bit_failures,transient
Server_28352,8,,,multiple_single_bit_failures,transient
Server_28353,14,,,multiple_single_bit_failures,transient
Server_28354,0,,,multiple_single_bit_failures,transient
Server_28356,8,,,multiple_single_bit_failures,transient
Server_28364,2,,,multiple_single_bit_failures,transient
Server_28367,8,,,multiple_single_bit_failures,transient
Server_28370,8,,,multiple_single_bit_failures,transient
Server_28375,12,,,multiple_single_bit_failures,transient
Server_28376,20,,,multiple_single_bit_failures,transient
Server_28379,2,,,multiple_single_bit_failures,transient
Server_28383,20,,,multiple_single_bit_failures,transient
Server_28385,12,,,multiple_single_bit_failures,transient
Server_28386,14,,,multiple_single_bit_failures,transient
Server_2839,16,,,multiple_single_bit_failures,transient
Server_28392,0,,,multiple_single_bit_failures,transient
Server_28397,22,,,multiple_single_bit_failures,transient
Server_284,6,,,multiple_single_bit_failures,transient
Server_28400,18,,,multiple_single_bit_failures,transient
Server_28403,0,,,multiple_single_bit_failures,transient
Server_28406,10,,,multiple_single_bit_failures,transient
Server_28416,22,,,multiple_single_bit_failures,transient
Server_28424,16,,,multiple_single_bit_failures,transient
Server_28426,12,,,multiple_single_bit_failures,transient
Server_2843,2,,,multiple_single_bit_failures,transient
Server_28430,16,,,multiple_single_bit_failures,transient
Server_28431,0,,,multiple_single_bit_failures,transient
Server_28435,12,,,multiple_single_bit_failures,transient
Server_28436,6,,,multiple_single_bit_failures,transient
Server_28441,8,,,multiple_single_bit_failures,transient
Server_28443,2,,,multiple_single_bit_failures,transient
Server_28447,14,,,multiple_single_bit_failures,transient
Server_28448,18,,,multiple_single_bit_failures,transient
Server_28448,20,,,multiple_single_bit_failures,transient
Server_28450,6,,,multiple_single_bit_failures,transient
Server_28452,14,,,multiple_single_bit_failures,transient
Server_28454,6,,,multiple_single_bit_failures,transient
Server_28456,10,,,multiple_single_bit_failures,transient
Server_28459,16,,,multiple_single_bit_failures,transient
Server_28464,16,,,multiple_single_bit_failures,transient
Server_28469,4,,,multiple_single_bit_failures,transient
Server_28476,8,,,multiple_single_bit_failures,transient
Server_28478,6,,,multiple_single_bit_failures,transient
Server_28481,8,,,multiple_single_bit_failures,transient
Server_28482,16,,,multiple_single_bit_failures,transient
Server_28483,16,,,multiple_single_bit_failures,transient
Server_28487,20,,,multiple_single_bit_failures,transient
Server_2849,16,,,multiple_single_bit_failures,transient
Server_28490,18,,,multiple_single_bit_failures,transient
Server_28491,16,,,multiple_single_bit_failures,transient
Server_28493,8,,,multiple_single_bit_failures,transient
Server_28499,8,,,multiple_single_bit_failures,transient
Server_28501,16,,,multiple_single_bit_failures,transient
Server_28506,16,,,multiple_single_bit_failures,transient
Server_28506,22,,,multiple_single_bit_failures,transient
Server_28507,16,,,multiple_single_bit_failures,transient
Server_28511,20,,,multiple_single_bit_failures,transient
Server_28513,0,,,multiple_single_bit_failures,transient
Server_2852,2,,,multiple_single_bit_failures,transient
Server_28523,22,,,multiple_single_bit_failures,transient
Server_28525,6,,,multiple_single_bit_failures,transient
Server_28526,4,,,multiple_single_bit_failures,transient
Server_28527,18,,,multiple_single_bit_failures,transient
Server_28528,8,,,multiple_single_bit_failures,transient
Server_2853,16,,,multiple_single_bit_failures,transient
Server_28530,18,,,multiple_single_bit_failures,transient
Server_28540,20,,,multiple_single_bit_failures,transient
Server_28552,0,,,multiple_single_bit_failures,transient
Server_28556,0,,,multiple_single_bit_failures,transient
Server_28557,4,,,multiple_single_bit_failures,transient
Server_28562,20,,,multiple_single_bit_failures,transient
Server_28563,10,,,multiple_single_bit_failures,transient
Server_28564,22,,,multiple_single_bit_failures,transient
Server_28566,12,,,multiple_single_bit_failures,transient
Server_28579,18,,,multiple_single_bit_failures,transient
Server_2858,4,,,multiple_single_bit_failures,transient
Server_28588,20,,,multiple_single_bit_failures,transient
Server_2859,16,,,multiple_single_bit_failures,transient
Server_28592,13,,,multiple_single_bit_failures,transient
Server_28595,7,,,multiple_single_bit_failures,transient
Server_28596,15,,,multiple_single_bit_failures,transient
Server_2860,10,,,multiple_single_bit_failures,transient
Server_28600,4,,,multiple_single_bit_failures,transient
Server_28601,13,,,multiple_single_bit_failures,transient
Server_28610,21,,,multiple_single_bit_failures,transient
Server_28613,16,,,multiple_single_bit_failures,transient
Server_28619,20,,,multiple_single_bit_failures,transient
Server_28620,19,,,multiple_single_bit_failures,transient
Server_28625,1,,,multiple_single_bit_failures,transient
Server_28626,19,,,multiple_single_bit_failures,transient
Server_28627,13,,,multiple_single_bit_failures,transient
Server_28628,13,,,multiple_single_bit_failures,transient
Server_28633,22,,,multiple_single_bit_failures,transient
Server_28634,22,,,multiple_single_bit_failures,transient
Server_28638,12,,,multiple_single_bit_failures,transient
Server_28640,21,,,multiple_single_bit_failures,transient
Server_28641,12,,,multiple_single_bit_failures,transient
Server_28643,22,,,multiple_single_bit_failures,transient
Server_28647,11,,,multiple_single_bit_failures,transient
Server_28649,4,,,multiple_single_bit_failures,transient
Server_28656,21,,,multiple_single_bit_failures,transient
Server_28662,12,,,multiple_single_bit_failures,transient
Server_28664,20,,,multiple_single_bit_failures,transient
Server_28666,22,,,multiple_single_bit_failures,transient
Server_28669,2,,,multiple_single_bit_failures,transient
Server_28678,6,,,multiple_single_bit_failures,transient
Server_28681,1,,,multiple_single_bit_failures,transient
Server_28682,18,,,multiple_single_bit_failures,transient
Server_28684,5,,,multiple_single_bit_failures,transient
Server_28688,12,,,multiple_single_bit_failures,transient
Server_28689,8,,,multiple_single_bit_failures,transient
Server_28699,13,,,multiple_single_bit_failures,transient
Server_2870,10,,,multiple_single_bit_failures,transient
Server_28709,21,,,multiple_single_bit_failures,transient
Server_28710,9,,,multiple_single_bit_failures,transient
Server_28711,23,,,multiple_single_bit_failures,transient
Server_28718,12,,,multiple_single_bit_failures,transient
Server_28729,1,,,multiple_single_bit_failures,transient
Server_28732,18,,,multiple_single_bit_failures,transient
Server_28733,11,,,multiple_single_bit_failures,transient
Server_28735,13,,,multiple_single_bit_failures,transient
Server_28736,12,,,multiple_single_bit_failures,transient
Server_28739,16,,,multiple_single_bit_failures,transient
Server_28744,4,,,multiple_single_bit_failures,transient
Server_2875,16,,,multiple_single_bit_failures,transient
Server_28752,8,,,multiple_single_bit_failures,transient
Server_28756,16,,,multiple_single_bit_failures,transient
Server_28762,20,,,multiple_single_bit_failures,transient
Server_28762,22,,,multiple_single_bit_failures,transient
Server_28766,12,,,multiple_single_bit_failures,transient
Server_28767,6,,,multiple_single_bit_failures,transient
Server_28770,20,,,multiple_single_bit_failures,transient
Server_28778,20,,,multiple_single_bit_failures,transient
Server_28780,12,,,multiple_single_bit_failures,transient
Server_28791,12,,,multiple_single_bit_failures,transient
Server_28793,0,,,multiple_single_bit_failures,transient
Server_28798,0,,,multiple_single_bit_failures,transient
Server_28801,10,,,multiple_single_bit_failures,transient
Server_28803,14,,,multiple_single_bit_failures,transient
Server_28807,12,,,multiple_single_bit_failures,transient
Server_28809,6,,,multiple_single_bit_failures,transient
Server_28810,2,,,multiple_single_bit_failures,transient
Server_28811,14,,,multiple_single_bit_failures,transient
Server_28816,2,,,multiple_single_bit_failures,transient
Server_28817,6,,,multiple_single_bit_failures,transient
Server_28822,10,,,multiple_single_bit_failures,transient
Server_28824,10,,,multiple_single_bit_failures,transient
Server_28844,4,,,multiple_single_bit_failures,transient
Server_28847,10,,,multiple_single_bit_failures,transient
Server_28856,18,,,multiple_single_bit_failures,transient
Server_28857,5,,,multiple_single_bit_failures,transient
Server_28862,22,,,multiple_single_bit_failures,transient
Server_28863,12,,,multiple_single_bit_failures,transient
Server_28868,22,,,multiple_single_bit_failures,transient
Server_28869,18,,,multiple_single_bit_failures,transient
Server_28874,3,,,multiple_single_bit_failures,transient
Server_28874,14,,,multiple_single_bit_failures,transient
Server_28875,9,,,multiple_single_bit_failures,transient
Server_28879,19,,,multiple_single_bit_failures,transient
Server_28880,12,,,multiple_single_bit_failures,transient
Server_28881,1,,,multiple_single_bit_failures,transient
Server_28893,2,,,multiple_single_bit_failures,transient
Server_28894,8,,,multiple_single_bit_failures,transient
Server_28895,18,,,multiple_single_bit_failures,transient
Server_28903,2,,,multiple_single_bit_failures,transient
Server_28907,4,,,multiple_single_bit_failures,transient
Server_2891,6,,,multiple_single_bit_failures,transient
Server_28914,2,,,multiple_single_bit_failures,transient
Server_28916,16,,,multiple_single_bit_failures,transient
Server_28918,20,,,multiple_single_bit_failures,transient
Server_28919,18,,,multiple_single_bit_failures,transient
Server_28919,20,,,multiple_single_bit_failures,transient
Server_28925,12,,,multiple_single_bit_failures,transient
Server_28942,4,,,multiple_single_bit_failures,transient
Server_28944,12,,,multiple_single_bit_failures,transient
Server_28945,10,,,multiple_single_bit_failures,transient
Server_28947,0,,,multiple_single_bit_failures,transient
Server_28956,22,,,multiple_single_bit_failures,transient
Server_28958,20,,,multiple_single_bit_failures,transient
Server_2896,20,,,multiple_single_bit_failures,transient
Server_28966,18,,,multiple_single_bit_failures,transient
Server_28968,14,,,multiple_single_bit_failures,transient
Server_2897,10,,,multiple_single_bit_failures,transient
Server_28972,12,,,multiple_single_bit_failures,transient
Server_28979,4,,,multiple_single_bit_failures,transient
Server_2898,2,,,multiple_single_bit_failures,transient
Server_28980,18,,,multiple_single_bit_failures,transient
Server_28981,10,,,multiple_single_bit_failures,transient
Server_28982,2,,,multiple_single_bit_failures,transient
Server_28985,20,,,multiple_single_bit_failures,transient
Server_28988,8,,,multiple_single_bit_failures,transient
Server_2899,12,,,multiple_single_bit_failures,transient
Server_28990,22,,,multiple_single_bit_failures,transient
Server_28995,16,,,multiple_single_bit_failures,transient
Server_28997,4,,,multiple_single_bit_failures,transient
Server_290,2,,,multiple_single_bit_failures,transient
Server_290,18,,,multiple_single_bit_failures,transient
Server_29002,0,,,multiple_single_bit_failures,transient
Server_29009,6,,,multiple_single_bit_failures,transient
Server_2901,4,,,multiple_single_bit_failures,transient
Server_29010,12,,,multiple_single_bit_failures,transient
Server_29017,12,,,multiple_single_bit_failures,transient
Server_2902,2,,,multiple_single_bit_failures,transient
Server_29022,14,,,multiple_single_bit_failures,transient
Server_29026,22,,,multiple_single_bit_failures,transient
Server_29027,16,,,multiple_single_bit_failures,transient
Server_29029,6,,,multiple_single_bit_failures,transient
Server_29031,10,,,multiple_single_bit_failures,transient
Server_29032,16,,,multiple_single_bit_failures,transient
Server_29042,16,,,multiple_single_bit_failures,transient
Server_29045,12,,,multiple_single_bit_failures,transient
Server_29046,8,,,multiple_single_bit_failures,transient
Server_2905,0,,,multiple_single_bit_failures,transient
Server_29052,18,,,multiple_single_bit_failures,transient
Server_29060,14,,,multiple_single_bit_failures,transient
Server_29062,0,,,multiple_single_bit_failures,transient
Server_29066,4,,,multiple_single_bit_failures,transient
Server_29073,22,,,multiple_single_bit_failures,transient
Server_29074,2,,,multiple_single_bit_failures,transient
Server_29076,12,,,multiple_single_bit_failures,transient
Server_29089,2,,,multiple_single_bit_failures,transient
Server_29090,4,,,multiple_single_bit_failures,transient
Server_29092,16,,,multiple_single_bit_failures,transient
Server_29094,4,,,multiple_single_bit_failures,transient
Server_29102,6,,,multiple_single_bit_failures,transient
Server_29105,22,,,multiple_single_bit_failures,transient
Server_29106,14,,,multiple_single_bit_failures,transient
Server_29107,22,,,multiple_single_bit_failures,transient
Server_2911,6,,,multiple_single_bit_failures,transient
Server_29110,0,,,multiple_single_bit_failures,transient
Server_29111,12,,,multiple_single_bit_failures,transient
Server_29112,18,,,multiple_single_bit_failures,transient
Server_29123,16,,,multiple_single_bit_failures,transient
Server_29126,8,,,multiple_single_bit_failures,transient
Server_2913,10,,,multiple_single_bit_failures,transient
Server_29137,16,,,multiple_single_bit_failures,transient
Server_29139,16,,,multiple_single_bit_failures,transient
Server_2914,16,,,multiple_single_bit_failures,transient
Server_29140,0,,,multiple_single_bit_failures,transient
Server_29141,4,,,multiple_single_bit_failures,transient
Server_29144,14,,,multiple_single_bit_failures,transient
Server_29148,20,,,multiple_single_bit_failures,transient
Server_29149,8,,,multiple_single_bit_failures,transient
Server_2915,2,,,multiple_single_bit_failures,transient
Server_29150,2,,,multiple_single_bit_failures,transient
Server_29150,8,,,multiple_single_bit_failures,transient
Server_29152,16,,,multiple_single_bit_failures,transient
Server_29161,22,,,multiple_single_bit_failures,transient
Server_29164,22,,,multiple_single_bit_failures,transient
Server_29165,0,,,multiple_single_bit_failures,transient
Server_29165,12,,,multiple_single_bit_failures,transient
Server_29168,8,,,multiple_single_bit_failures,transient
Server_29171,16,,,multiple_single_bit_failures,transient
Server_29173,14,,,multiple_single_bit_failures,transient
Server_29177,2,,,multiple_single_bit_failures,transient
Server_29180,6,,,multiple_single_bit_failures,transient
Server_29184,6,,,multiple_single_bit_failures,transient
Server_29185,12,,,multiple_single_bit_failures,transient
Server_29189,16,,,multiple_single_bit_failures,transient
Server_29198,2,,,multiple_single_bit_failures,transient
Server_29208,18,,,multiple_single_bit_failures,transient
Server_2921,16,,,multiple_single_bit_failures,transient
Server_29214,12,,,multiple_single_bit_failures,transient
Server_29215,6,,,multiple_single_bit_failures,transient
Server_29218,10,,,multiple_single_bit_failures,transient
Server_29219,4,,,multiple_single_bit_failures,transient
Server_29220,12,,,multiple_single_bit_failures,transient
Server_29220,16,,,multiple_single_bit_failures,transient
Server_29221,0,,,multiple_single_bit_failures,transient
Server_29222,21,,,multiple_single_bit_failures,transient
Server_29223,22,,,multiple_single_bit_failures,transient
Server_29224,11,,,multiple_single_bit_failures,transient
Server_29229,17,,,multiple_single_bit_failures,transient
Server_29231,11,,,multiple_single_bit_failures,transient
Server_29232,10,,,multiple_single_bit_failures,transient
Server_29234,1,,,multiple_single_bit_failures,transient
Server_29236,5,,,multiple_single_bit_failures,transient
Server_29243,22,,,multiple_single_bit_failures,transient
Server_29253,10,,,multiple_single_bit_failures,transient
Server_29257,16,,,multiple_single_bit_failures,transient
Server_29259,8,,,multiple_single_bit_failures,transient
Server_2926,10,,,multiple_single_bit_failures,transient
Server_29265,20,,,multiple_single_bit_failures,transient
Server_29267,2,,,multiple_single_bit_failures,transient
Server_29268,8,,,multiple_single_bit_failures,transient
Server_29272,4,,,multiple_single_bit_failures,transient
Server_29281,16,,,multiple_single_bit_failures,transient
Server_29283,10,,,multiple_single_bit_failures,transient
Server_2929,22,,,multiple_single_bit_failures,transient
Server_29291,20,,,multiple_single_bit_failures,transient
Server_29298,16,,,multiple_single_bit_failures,transient
Server_2930,14,,,multiple_single_bit_failures,transient
Server_29303,18,,,multiple_single_bit_failures,transient
Server_29309,8,,,multiple_single_bit_failures,transient
Server_29311,18,,,multiple_single_bit_failures,transient
Server_29312,22,,,multiple_single_bit_failures,transient
Server_29314,8,,,multiple_single_bit_failures,transient
Server_29317,12,,,multiple_single_bit_failures,transient
Server_29318,8,,,multiple_single_bit_failures,transient
Server_2932,12,,,multiple_single_bit_failures,transient
Server_29324,8,,,multiple_single_bit_failures,transient
Server_29332,20,,,multiple_single_bit_failures,transient
Server_29333,2,,,multiple_single_bit_failures,transient
Server_29338,12,,,multiple_single_bit_failures,transient
Server_29338,16,,,multiple_single_bit_failures,transient
Server_29339,10,,,multiple_single_bit_failures,transient
Server_29342,10,,,multiple_single_bit_failures,transient
Server_29343,14,,,multiple_single_bit_failures,transient
Server_29345,0,,,multiple_single_bit_failures,transient
Server_29345,18,,,multiple_single_bit_failures,transient
Server_29347,18,,,multiple_single_bit_failures,transient
Server_29348,20,,,multiple_single_bit_failures,transient
Server_29358,18,,,multiple_single_bit_failures,transient
Server_29359,4,,,multiple_single_bit_failures,transient
Server_2936,18,,,multiple_single_bit_failures,transient
Server_29360,8,,,multiple_single_bit_failures,transient
Server_29362,20,,,multiple_single_bit_failures,transient
Server_29368,6,,,multiple_single_bit_failures,transient
Server_29369,8,,,multiple_single_bit_failures,transient
Server_29370,16,,,multiple_single_bit_failures,transient
Server_29372,2,,,multiple_single_bit_failures,transient
Server_29379,22,,,multiple_single_bit_failures,transient
Server_29383,2,,,multiple_single_bit_failures,transient
Server_29385,22,,,multiple_single_bit_failures,transient
Server_29386,8,,,multiple_single_bit_failures,transient
Server_29387,1,,,multiple_single_bit_failures,transient
Server_2939,20,,,multiple_single_bit_failures,transient
Server_29396,18,,,multiple_single_bit_failures,transient
Server_2940,0,,,multiple_single_bit_failures,transient
Server_29401,14,,,multiple_single_bit_failures,transient
Server_29406,18,,,multiple_single_bit_failures,transient
Server_29407,4,,,multiple_single_bit_failures,transient
Server_29409,16,,,multiple_single_bit_failures,transient
Server_2941,6,,,multiple_single_bit_failures,transient
Server_29414,12,,,multiple_single_bit_failures,transient
Server_2942,2,,,multiple_single_bit_failures,transient
Server_29421,22,,,multiple_single_bit_failures,transient
Server_29422,16,,,multiple_single_bit_failures,transient
Server_29423,16,,,multiple_single_bit_failures,transient
Server_29426,8,,,multiple_single_bit_failures,transient
Server_2943,22,,,multiple_single_bit_failures,transient
Server_29431,6,,,multiple_single_bit_failures,transient
Server_29434,16,,,multiple_single_bit_failures,transient
Server_2944,22,,,multiple_single_bit_failures,transient
Server_29441,6,,,multiple_single_bit_failures,transient
Server_29442,16,,,multiple_single_bit_failures,transient
Server_29443,0,,,multiple_single_bit_failures,transient
Server_29445,13,,,multiple_single_bit_failures,transient
Server_29447,19,,,multiple_single_bit_failures,transient
Server_29447,21,,,multiple_single_bit_failures,transient
Server_29448,17,,,multiple_single_bit_failures,transient
Server_29450,7,,,multiple_single_bit_failures,transient
Server_29457,23,,,multiple_single_bit_failures,transient
Server_29466,10,,,multiple_single_bit_failures,transient
Server_29469,1,,,multiple_single_bit_failures,transient
Server_2947,2,,,multiple_single_bit_failures,transient
Server_29470,7,,,multiple_single_bit_failures,transient
Server_29474,10,,,multiple_single_bit_failures,transient
Server_29479,12,,,multiple_single_bit_failures,transient
Server_29480,19,,,multiple_single_bit_failures,transient
Server_29481,9,,,multiple_single_bit_failures,transient
Server_29482,23,,,multiple_single_bit_failures,transient
Server_29486,21,,,multiple_single_bit_failures,transient
Server_29488,8,,,multiple_single_bit_failures,transient
Server_2949,6,,,multiple_single_bit_failures,transient
Server_29490,12,,,multiple_single_bit_failures,transient
Server_29493,22,,,multiple_single_bit_failures,transient
Server_29500,1,,,multiple_single_bit_failures,transient
Server_29502,0,,,multiple_single_bit_failures,transient
Server_29503,10,,,multiple_single_bit_failures,transient
Server_29510,0,,,multiple_single_bit_failures,transient
Server_29517,13,,,multiple_single_bit_failures,transient
Server_29520,7,,,multiple_single_bit_failures,transient
Server_29522,21,,,multiple_single_bit_failures,transient
Server_29523,10,,,multiple_single_bit_failures,transient
Server_29525,11,,,multiple_single_bit_failures,transient
Server_29526,3,,,multiple_single_bit_failures,transient
Server_29527,15,,,multiple_single_bit_failures,transient
Server_29531,14,,,multiple_single_bit_failures,transient
Server_29532,10,,,multiple_single_bit_failures,transient
Server_29536,20,,,multiple_single_bit_failures,transient
Server_29537,4,,,multiple_single_bit_failures,transient
Server_29539,11,,,multiple_single_bit_failures,transient
Server_29539,14,,,multiple_single_bit_failures,transient
Server_29541,4,,,multiple_single_bit_failures,transient
Server_29547,23,,,multiple_single_bit_failures,transient
Server_29550,0,,,multiple_single_bit_failures,transient
Server_29552,0,,,multiple_single_bit_failures,transient
Server_29554,15,,,multiple_single_bit_failures,transient
Server_29558,9,,,multiple_single_bit_failures,transient
Server_29560,12,,,multiple_single_bit_failures,transient
Server_29561,13,,,multiple_single_bit_failures,transient
Server_29562,3,,,multiple_single_bit_failures,transient
Server_29563,2,,,multiple_single_bit_failures,transient
Server_29565,7,,,multiple_single_bit_failures,transient
Server_29568,11,,,multiple_single_bit_failures,transient
Server_29568,15,,,multiple_single_bit_failures,transient
Server_29569,21,,,multiple_single_bit_failures,transient
Server_29570,15,,,multiple_single_bit_failures,transient
Server_29571,15,,,multiple_single_bit_failures,transient
Server_29573,22,,,multiple_single_bit_failures,transient
Server_29577,8,,,multiple_single_bit_failures,transient
Server_29578,8,,,multiple_single_bit_failures,transient
Server_29584,10,,,multiple_single_bit_failures,transient
Server_29588,18,,,multiple_single_bit_failures,transient
Server_2959,6,,,multiple_single_bit_failures,transient
Server_29590,16,,,multiple_single_bit_failures,transient
Server_29591,8,,,multiple_single_bit_failures,transient
Server_29592,10,,,multiple_single_bit_failures,transient
Server_29593,14,,,multiple_single_bit_failures,transient
Server_29595,6,,,multiple_single_bit_failures,transient
Server_29603,8,,,multiple_single_bit_failures,transient
Server_29611,6,,,multiple_single_bit_failures,transient
Server_29614,2,,,multiple_single_bit_failures,transient
Server_29617,22,,,multiple_single_bit_failures,transient
Server_2962,12,,,multiple_single_bit_failures,transient
Server_29620,2,,,multiple_single_bit_failures,transient
Server_29627,6,,,multiple_single_bit_failures,transient
Server_29629,18,,,multiple_single_bit_failures,transient
Server_2963,10,,,multiple_single_bit_failures,transient
Server_29632,20,,,multiple_single_bit_failures,transient
Server_29635,16,,,multiple_single_bit_failures,transient
Server_29642,2,,,multiple_single_bit_failures,transient
Server_29646,0,,,multiple_single_bit_failures,transient
Server_29652,22,,,multiple_single_bit_failures,transient
Server_29653,16,,,multiple_single_bit_failures,transient
Server_29658,4,,,multiple_single_bit_failures,transient
Server_2966,12,,,multiple_single_bit_failures,transient
Server_29661,12,,,multiple_single_bit_failures,transient
Server_29668,14,,,multiple_single_bit_failures,transient
Server_29676,18,,,multiple_single_bit_failures,transient
Server_29683,20,,,multiple_single_bit_failures,transient
Server_29687,6,,,multiple_single_bit_failures,transient
Server_2969,16,,,multiple_single_bit_failures,transient
Server_29691,14,,,multiple_single_bit_failures,transient
Server_29699,16,,,multiple_single_bit_failures,transient
Server_29700,2,,,multiple_single_bit_failures,transient
Server_29700,14,,,multiple_single_bit_failures,transient
Server_29701,0,,,multiple_single_bit_failures,transient
